order_id,shop_id,user_id,order_amount,total_items,payment_method,created_at,unit_price
3718,13,746,160.0,1,cash,2017-03-01 08:36:10,160.0
3719,91,888,160.0,1,cash,2017-03-17 17:03:06,160.0
3720,45,713,710.0,5,cash,2017-03-21 11:39:35,142.0
3721,47,782,145.0,1,cash,2017-03-09 06:17:59,145.0
3722,41,923,472.0,4,credit_card,2017-03-16 14:54:32,118.0
3723,45,950,284.0,2,debit,2017-03-27 03:06:31,142.0
3724,88,979,176.0,1,credit_card,2017-03-29 13:48:17,176.0
3725,78,766,459.0,3,credit_card,2017-03-16 14:13:26,153.0
3726,5,959,142.0,1,cash,2017-03-07 12:45:33,142.0
3727,2,711,282.0,3,debit,2017-03-24 12:33:36,94.0
3728,96,983,153.0,1,credit_card,2017-03-25 07:54:26,153.0
3729,58,914,276.0,2,cash,2017-03-04 09:34:13,138.0
3730,94,910,402.0,3,credit_card,2017-03-03 02:54:12,134.0
3731,89,932,196.0,1,debit,2017-03-28 04:13:25,196.0
3732,35,725,328.0,2,credit_card,2017-03-27 15:09:59,164.0
3733,15,813,153.0,1,debit,2017-03-08 03:30:24,153.0
3734,6,763,187.0,1,cash,2017-03-09 12:40:42,187.0
3735,19,755,326.0,2,debit,2017-03-06 22:09:40,163.0
3736,71,711,328.0,2,credit_card,2017-03-11 22:59:36,164.0
3737,22,829,292.0,2,cash,2017-03-01 04:45:25,146.0
3738,4,759,384.0,3,debit,2017-03-05 14:48:46,128.0
3739,6,805,374.0,2,cash,2017-03-03 00:06:15,187.0
3740,75,925,256.0,2,debit,2017-03-22 04:51:26,128.0
3741,19,713,163.0,1,cash,2017-03-21 00:04:35,163.0
3742,60,894,531.0,3,credit_card,2017-03-28 20:53:37,177.0
3743,5,701,284.0,2,credit_card,2017-03-27 13:54:34,142.0
3744,35,714,492.0,3,cash,2017-03-25 18:37:48,164.0
3745,74,705,153.0,1,cash,2017-03-09 05:38:19,153.0
3746,61,736,474.0,3,debit,2017-03-18 11:19:55,158.0
3747,29,892,326.0,2,credit_card,2017-03-23 20:07:52,163.0
3748,93,982,114.0,1,cash,2017-03-02 18:45:20,114.0
3749,74,969,153.0,1,cash,2017-03-07 09:59:47,153.0
3750,50,926,579.0,3,credit_card,2017-03-07 00:01:53,193.0
3751,7,794,336.0,3,cash,2017-03-29 16:12:55,112.0
3752,17,702,528.0,3,debit,2017-03-18 08:12:17,176.0
3753,66,858,161.0,1,credit_card,2017-03-07 23:25:34,161.0
3754,36,943,260.0,2,cash,2017-03-16 10:19:09,130.0
3755,52,879,292.0,2,credit_card,2017-03-05 03:19:11,146.0
3756,9,950,236.0,2,cash,2017-03-17 14:17:03,118.0
3757,64,989,133.0,1,cash,2017-03-11 22:48:56,133.0
3758,29,714,163.0,1,cash,2017-03-15 09:03:45,163.0
3759,63,823,272.0,2,credit_card,2017-03-13 01:08:54,136.0
3760,7,910,224.0,2,credit_card,2017-03-21 06:56:20,112.0
3761,91,722,160.0,1,credit_card,2017-03-02 01:07:23,160.0
3762,91,963,160.0,1,credit_card,2017-03-18 16:15:26,160.0
3763,72,750,320.0,2,credit_card,2017-03-14 12:07:43,160.0
3764,84,890,306.0,2,cash,2017-03-26 13:40:42,153.0
3765,29,733,489.0,3,credit_card,2017-03-02 11:18:15,163.0
3766,99,730,195.0,1,cash,2017-03-07 13:44:31,195.0
3767,88,815,176.0,1,credit_card,2017-03-14 14:40:33,176.0
3768,85,716,172.0,1,cash,2017-03-07 18:14:12,172.0
3769,23,912,156.0,1,credit_card,2017-03-05 04:55:58,156.0
3770,54,971,266.0,2,credit_card,2017-03-08 10:20:21,133.0
3771,22,969,292.0,2,credit_card,2017-03-11 22:15:04,146.0
3772,72,985,320.0,2,credit_card,2017-03-08 19:02:40,160.0
3773,54,740,266.0,2,debit,2017-03-20 02:38:56,133.0
3774,87,718,298.0,2,debit,2017-03-05 15:29:36,149.0
3775,73,785,165.0,1,credit_card,2017-03-07 19:16:30,165.0
3776,12,960,603.0,3,cash,2017-03-03 00:38:42,201.0
3777,14,842,232.0,2,credit_card,2017-03-29 08:26:38,116.0
3778,73,855,165.0,1,credit_card,2017-03-02 07:49:38,165.0
3779,62,764,320.0,2,cash,2017-03-17 08:37:09,160.0
3780,76,870,465.0,3,cash,2017-03-27 14:10:03,155.0
3781,78,889,153.0,1,cash,2017-03-11 21:14:50,153.0
3782,46,796,498.0,3,cash,2017-03-25 03:17:36,166.0
3783,51,920,561.0,3,debit,2017-03-29 00:28:31,187.0
3784,10,864,148.0,1,cash,2017-03-22 20:00:58,148.0
3785,25,858,260.0,2,debit,2017-03-03 09:59:00,130.0
3786,14,792,116.0,1,debit,2017-03-14 13:46:18,116.0
3787,45,790,142.0,1,debit,2017-03-20 21:37:27,142.0
3788,64,734,399.0,3,debit,2017-03-25 22:30:39,133.0
3789,71,913,492.0,3,cash,2017-03-02 06:37:49,164.0
3790,77,885,156.0,1,cash,2017-03-24 04:26:30,156.0
3791,39,889,134.0,1,cash,2017-03-28 07:55:45,134.0
3792,11,714,184.0,1,debit,2017-03-07 22:48:35,184.0
3793,12,823,201.0,1,credit_card,2017-03-29 09:26:09,201.0
3794,38,845,570.0,3,debit,2017-03-07 07:55:16,190.0
3795,45,718,142.0,1,credit_card,2017-03-25 07:12:12,142.0
3796,11,723,368.0,2,credit_card,2017-03-21 01:11:01,184.0
3797,63,835,272.0,2,debit,2017-03-30 02:01:25,136.0
3798,89,701,196.0,1,debit,2017-03-19 04:12:33,196.0
3799,40,872,322.0,2,credit_card,2017-03-02 11:29:50,161.0
3800,63,999,136.0,1,debit,2017-03-13 07:22:23,136.0
3801,5,920,426.0,3,cash,2017-03-08 07:07:18,142.0
3802,2,899,188.0,2,debit,2017-03-24 13:53:03,94.0
3803,55,870,513.0,3,cash,2017-03-24 17:42:00,171.0
3804,15,959,153.0,1,debit,2017-03-04 03:50:59,153.0
3805,25,801,260.0,2,cash,2017-03-28 21:03:54,130.0
3806,89,953,588.0,3,debit,2017-03-06 23:24:55,196.0
3807,86,810,260.0,2,cash,2017-03-29 21:56:42,130.0
3808,57,757,147.0,1,cash,2017-03-30 17:54:23,147.0
3809,77,786,156.0,1,debit,2017-03-22 21:09:03,156.0
3810,19,779,326.0,2,cash,2017-03-24 19:33:47,163.0
3811,68,875,408.0,3,credit_card,2017-03-19 04:50:59,136.0
3812,41,948,236.0,2,debit,2017-03-02 14:25:44,118.0
3813,98,965,133.0,1,debit,2017-03-17 01:08:54,133.0
3814,46,813,498.0,3,cash,2017-03-27 03:31:57,166.0
3815,19,991,489.0,3,cash,2017-03-25 02:03:20,163.0
3816,72,896,160.0,1,cash,2017-03-12 02:15:27,160.0
3817,59,887,178.0,1,cash,2017-03-23 02:50:54,178.0
3818,99,963,390.0,2,credit_card,2017-03-19 06:18:54,195.0
3819,46,868,332.0,2,cash,2017-03-27 19:41:09,166.0
3820,86,840,260.0,2,debit,2017-03-18 23:18:29,130.0
3821,37,908,284.0,2,debit,2017-03-10 06:25:00,142.0
3822,37,956,426.0,3,cash,2017-03-30 17:21:04,142.0
3823,6,810,374.0,2,credit_card,2017-03-19 06:41:54,187.0
3824,10,988,148.0,1,credit_card,2017-03-01 21:54:45,148.0
3825,43,736,724.0,4,credit_card,2017-03-25 17:34:51,181.0
3826,36,762,130.0,1,cash,2017-03-04 13:17:23,130.0
3827,49,821,258.0,2,debit,2017-03-07 03:52:52,129.0
3828,37,708,142.0,1,credit_card,2017-03-29 12:55:34,142.0
3829,7,746,112.0,1,credit_card,2017-03-28 08:08:33,112.0
3830,67,938,131.0,1,credit_card,2017-03-16 11:49:32,131.0
3831,22,983,292.0,2,cash,2017-03-11 11:01:25,146.0
3832,24,873,280.0,2,credit_card,2017-03-10 14:44:03,140.0
3833,31,920,129.0,1,debit,2017-03-13 13:45:21,129.0
3834,27,719,338.0,2,cash,2017-03-25 11:03:00,169.0
3835,7,986,112.0,1,debit,2017-03-18 03:51:08,112.0
3836,68,879,544.0,4,debit,2017-03-03 01:53:28,136.0
3837,10,971,148.0,1,cash,2017-03-17 18:51:42,148.0
3838,75,758,256.0,2,cash,2017-03-04 15:58:12,128.0
3839,17,748,176.0,1,cash,2017-03-11 20:16:53,176.0
3840,41,862,236.0,2,cash,2017-03-15 20:07:12,118.0
3841,71,935,492.0,3,debit,2017-03-01 22:46:05,164.0
3842,55,990,684.0,4,credit_card,2017-03-21 01:46:16,171.0
3843,85,996,172.0,1,debit,2017-03-01 13:27:24,172.0
3844,87,802,447.0,3,debit,2017-03-28 23:34:54,149.0
3845,71,831,492.0,3,cash,2017-03-23 05:13:32,164.0
3846,7,755,112.0,1,credit_card,2017-03-17 00:49:23,112.0
3847,63,799,272.0,2,debit,2017-03-13 00:37:58,136.0
3848,90,923,534.0,3,debit,2017-03-05 03:31:29,178.0
3849,91,726,160.0,1,credit_card,2017-03-13 04:05:56,160.0
3850,85,771,344.0,2,debit,2017-03-14 22:44:50,172.0
3851,36,886,130.0,1,debit,2017-03-24 20:57:00,130.0
3852,49,865,387.0,3,cash,2017-03-04 13:33:57,129.0
3853,40,939,161.0,1,debit,2017-03-10 07:01:06,161.0
3854,62,794,160.0,1,cash,2017-03-16 00:29:23,160.0
3855,30,994,153.0,1,debit,2017-03-18 17:04:10,153.0
3856,28,975,164.0,1,cash,2017-03-10 06:00:25,164.0
3857,2,708,188.0,2,credit_card,2017-03-18 23:27:10,94.0
3858,59,762,534.0,3,debit,2017-03-13 19:42:15,178.0
3859,99,931,390.0,2,cash,2017-03-24 22:14:15,195.0
3860,90,821,178.0,1,credit_card,2017-03-10 21:23:35,178.0
3861,99,743,195.0,1,debit,2017-03-10 15:16:30,195.0
3862,54,934,133.0,1,debit,2017-03-08 09:54:19,133.0
3863,16,722,156.0,1,credit_card,2017-03-07 19:48:59,156.0
3864,15,706,153.0,1,credit_card,2017-03-23 13:04:03,153.0
3865,98,950,133.0,1,cash,2017-03-24 09:57:23,133.0
3866,68,815,816.0,6,debit,2017-03-11 09:31:50,136.0
3867,58,970,138.0,1,credit_card,2017-03-13 14:47:08,138.0
3868,60,821,531.0,3,debit,2017-03-08 05:12:29,177.0
3869,54,964,133.0,1,credit_card,2017-03-29 01:36:10,133.0
3870,22,963,292.0,2,debit,2017-03-08 22:02:38,146.0
3871,10,872,444.0,3,cash,2017-03-28 18:21:05,148.0
3872,92,818,90.0,1,debit,2017-03-18 09:10:08,90.0
3873,94,978,134.0,1,credit_card,2017-03-07 14:10:47,134.0
3874,71,784,328.0,2,debit,2017-03-01 17:20:24,164.0
3875,68,710,136.0,1,debit,2017-03-24 00:18:25,136.0
3876,20,739,381.0,3,debit,2017-03-11 07:25:09,127.0
3877,7,791,112.0,1,credit_card,2017-03-07 08:04:39,112.0
3878,13,890,480.0,3,credit_card,2017-03-24 17:26:28,160.0
3879,13,819,160.0,1,debit,2017-03-03 17:56:55,160.0
3880,40,745,483.0,3,cash,2017-03-20 22:37:45,161.0
3881,14,995,232.0,2,debit,2017-03-23 14:22:47,116.0
3882,47,854,290.0,2,debit,2017-03-21 10:40:19,145.0
3883,40,798,322.0,2,debit,2017-03-19 00:25:42,161.0
3884,60,957,354.0,2,debit,2017-03-29 04:19:59,177.0
3885,26,716,352.0,2,debit,2017-03-05 00:54:49,176.0
3886,30,969,153.0,1,cash,2017-03-04 11:59:09,153.0
3887,40,854,322.0,2,credit_card,2017-03-28 01:10:28,161.0
3888,73,736,330.0,2,debit,2017-03-08 11:42:26,165.0
3889,52,949,292.0,2,debit,2017-03-29 09:09:26,146.0
3890,37,916,426.0,3,debit,2017-03-06 09:59:23,142.0
3891,33,856,692.0,4,cash,2017-03-17 10:46:46,173.0
3892,89,724,588.0,3,debit,2017-03-17 02:19:29,196.0
3893,94,908,134.0,1,cash,2017-03-07 13:59:06,134.0
3894,26,704,176.0,1,credit_card,2017-03-13 21:13:31,176.0
3895,55,911,171.0,1,cash,2017-03-19 00:13:04,171.0
3896,87,850,298.0,2,credit_card,2017-03-25 21:16:00,149.0
3897,98,998,532.0,4,credit_card,2017-03-23 01:39:58,133.0
3898,67,826,262.0,2,credit_card,2017-03-19 14:59:17,131.0
3899,30,764,459.0,3,cash,2017-03-26 19:36:59,153.0
3900,39,721,268.0,2,credit_card,2017-03-03 21:14:52,134.0
3901,68,895,272.0,2,cash,2017-03-07 01:33:09,136.0
3902,60,782,531.0,3,cash,2017-03-20 12:37:15,177.0
3903,91,921,320.0,2,debit,2017-03-13 12:59:42,160.0
3904,42,975,352.0,1,debit,2017-03-12 01:28:31,352.0
3905,6,947,374.0,2,cash,2017-03-19 23:42:01,187.0
3906,91,879,160.0,1,credit_card,2017-03-25 08:50:09,160.0
3907,74,933,306.0,2,credit_card,2017-03-05 19:49:10,153.0
3908,80,787,580.0,4,cash,2017-03-09 02:06:36,145.0
3909,20,800,127.0,1,debit,2017-03-06 05:28:20,127.0
3910,9,852,472.0,4,debit,2017-03-01 10:16:17,118.0
3911,45,795,284.0,2,debit,2017-03-28 23:13:28,142.0
3912,97,851,162.0,1,debit,2017-03-17 20:03:21,162.0
3913,44,764,144.0,1,cash,2017-03-08 06:25:17,144.0
3914,81,746,354.0,2,debit,2017-03-01 12:04:45,177.0
3915,48,730,234.0,2,debit,2017-03-14 13:30:46,117.0
3916,92,760,180.0,2,cash,2017-03-26 15:44:40,90.0
3917,80,962,145.0,1,debit,2017-03-12 15:44:07,145.0
3918,70,988,173.0,1,cash,2017-03-09 21:53:20,173.0
3919,59,734,178.0,1,cash,2017-03-05 00:45:13,178.0
3920,29,932,326.0,2,credit_card,2017-03-11 14:47:22,163.0
3921,54,914,399.0,3,debit,2017-03-22 14:16:58,133.0
3922,88,815,528.0,3,credit_card,2017-03-05 06:21:55,176.0
3923,18,735,312.0,2,cash,2017-03-21 06:06:38,156.0
3924,69,816,262.0,2,debit,2017-03-05 02:10:42,131.0
3925,58,933,138.0,1,cash,2017-03-23 07:46:56,138.0
3926,39,895,134.0,1,cash,2017-03-10 16:44:12,134.0
3927,44,951,432.0,3,debit,2017-03-03 03:21:20,144.0
3928,97,979,810.0,5,credit_card,2017-03-11 07:37:13,162.0
3929,34,811,244.0,2,debit,2017-03-23 22:34:24,122.0
3930,91,815,160.0,1,credit_card,2017-03-01 19:48:24,160.0
3931,88,932,352.0,2,debit,2017-03-19 20:26:11,176.0
3932,100,768,333.0,3,cash,2017-03-03 02:45:20,111.0
3933,68,887,272.0,2,debit,2017-03-25 22:38:06,136.0
3934,57,915,147.0,1,cash,2017-03-15 01:19:10,147.0
3935,65,912,462.0,3,credit_card,2017-03-05 12:11:01,154.0
3936,56,916,234.0,2,cash,2017-03-07 06:50:53,117.0
3937,88,771,176.0,1,debit,2017-03-21 07:36:03,176.0
3938,63,857,272.0,2,cash,2017-03-30 20:21:38,136.0
3939,74,985,459.0,3,cash,2017-03-22 06:10:12,153.0
3940,17,852,352.0,2,credit_card,2017-03-09 13:48:03,176.0
3941,70,832,173.0,1,cash,2017-03-03 23:22:19,173.0
3942,66,731,161.0,1,cash,2017-03-25 14:54:01,161.0
3943,14,852,348.0,3,debit,2017-03-27 11:32:06,116.0
3944,56,843,117.0,1,debit,2017-03-12 04:22:41,117.0
3945,54,723,133.0,1,credit_card,2017-03-18 16:30:03,133.0
3946,15,814,306.0,2,credit_card,2017-03-13 03:41:19,153.0
3947,39,997,402.0,3,cash,2017-03-03 12:38:12,134.0
3948,72,808,160.0,1,credit_card,2017-03-21 22:38:03,160.0
3949,85,897,344.0,2,credit_card,2017-03-05 07:30:26,172.0
3950,39,968,134.0,1,credit_card,2017-03-09 03:54:13,134.0
3951,86,732,260.0,2,credit_card,2017-03-22 05:45:21,130.0
3952,5,842,284.0,2,credit_card,2017-03-10 11:28:32,142.0
3953,93,805,228.0,2,debit,2017-03-07 05:20:06,114.0
3954,46,710,498.0,3,debit,2017-03-23 17:44:48,166.0
3955,52,945,584.0,4,cash,2017-03-25 18:04:42,146.0
3956,31,859,516.0,4,cash,2017-03-09 17:59:48,129.0
3957,52,745,146.0,1,debit,2017-03-01 00:44:32,146.0
3958,71,822,328.0,2,debit,2017-03-28 12:50:54,164.0
3959,89,932,196.0,1,debit,2017-03-01 10:48:56,196.0
3960,72,750,160.0,1,credit_card,2017-03-28 05:04:41,160.0
3961,70,962,519.0,3,debit,2017-03-28 10:33:55,173.0
3962,90,712,356.0,2,cash,2017-03-03 04:42:38,178.0
3963,91,916,480.0,3,debit,2017-03-17 06:04:44,160.0
3964,64,949,133.0,1,credit_card,2017-03-20 06:22:25,133.0
3965,33,999,173.0,1,credit_card,2017-03-27 17:46:58,173.0
3966,64,808,399.0,3,debit,2017-03-26 21:29:25,133.0
3967,10,976,740.0,5,debit,2017-03-13 17:09:41,148.0
3968,30,942,306.0,2,credit_card,2017-03-27 07:43:57,153.0
3969,1,788,316.0,2,credit_card,2017-03-18 12:55:40,158.0
3970,69,925,131.0,1,cash,2017-03-23 23:54:02,131.0
3971,57,961,441.0,3,debit,2017-03-12 06:44:52,147.0
3972,65,847,154.0,1,credit_card,2017-03-22 08:56:27,154.0
3973,11,724,184.0,1,credit_card,2017-03-16 19:08:08,184.0
3974,60,898,531.0,3,credit_card,2017-03-07 21:28:47,177.0
3975,63,966,272.0,2,debit,2017-03-11 16:02:44,136.0
3976,65,870,154.0,1,credit_card,2017-03-13 12:27:15,154.0
3977,38,753,380.0,2,debit,2017-03-15 20:50:19,190.0
3978,55,766,171.0,1,debit,2017-03-10 09:54:00,171.0
3979,55,785,684.0,4,debit,2017-03-24 00:32:45,171.0
3980,31,828,258.0,2,credit_card,2017-03-09 00:47:42,129.0
3981,56,931,468.0,4,cash,2017-03-09 01:46:30,117.0
3982,100,818,111.0,1,cash,2017-03-23 21:34:27,111.0
3983,96,922,459.0,3,debit,2017-03-11 19:58:25,153.0
3984,79,794,362.0,2,cash,2017-03-21 19:54:12,181.0
3985,13,710,480.0,3,debit,2017-03-16 14:24:17,160.0
3986,61,934,316.0,2,credit_card,2017-03-11 14:29:49,158.0
3987,97,897,162.0,1,cash,2017-03-18 13:15:34,162.0
3988,20,795,508.0,4,cash,2017-03-24 21:05:53,127.0
3989,27,714,169.0,1,credit_card,2017-03-30 19:00:14,169.0
3990,100,889,333.0,3,debit,2017-03-05 00:13:44,111.0
3991,23,981,468.0,3,credit_card,2017-03-09 08:17:48,156.0
3992,63,782,272.0,2,cash,2017-03-04 21:31:07,136.0
3993,7,970,112.0,1,credit_card,2017-03-12 09:44:05,112.0
3994,87,707,447.0,3,credit_card,2017-03-17 12:37:01,149.0
3995,35,777,328.0,2,debit,2017-03-03 07:20:08,164.0
3996,51,701,561.0,3,debit,2017-03-16 01:15:13,187.0
3997,47,900,435.0,3,credit_card,2017-03-14 17:56:29,145.0
3998,71,747,328.0,2,debit,2017-03-28 08:40:57,164.0
3999,42,886,352.0,1,debit,2017-03-09 20:10:41,352.0
4000,98,857,266.0,2,debit,2017-03-01 14:06:26,133.0
4001,79,900,181.0,1,cash,2017-03-22 02:15:30,181.0
4002,29,856,326.0,2,cash,2017-03-17 05:44:14,163.0
4003,19,943,163.0,1,credit_card,2017-03-15 02:43:14,163.0
4004,63,752,136.0,1,cash,2017-03-27 20:26:46,136.0
4005,35,741,328.0,2,debit,2017-03-28 01:27:00,164.0
4006,73,882,330.0,2,debit,2017-03-06 17:41:47,165.0
4007,4,916,256.0,2,cash,2017-03-28 06:48:12,128.0
4008,5,982,284.0,2,credit_card,2017-03-11 01:50:56,142.0
4009,36,976,260.0,2,debit,2017-03-03 22:19:27,130.0
4010,89,831,196.0,1,cash,2017-03-12 15:57:15,196.0
4011,55,947,513.0,3,cash,2017-03-13 03:42:25,171.0
4012,70,893,173.0,1,credit_card,2017-03-23 07:52:37,173.0
4013,83,841,129.0,1,credit_card,2017-03-06 08:21:56,129.0
4014,77,880,468.0,3,debit,2017-03-11 03:24:43,156.0
4015,27,829,169.0,1,credit_card,2017-03-08 09:54:11,169.0
4016,98,954,532.0,4,cash,2017-03-03 11:11:37,133.0
4017,27,996,169.0,1,credit_card,2017-03-07 11:45:26,169.0
4018,40,799,322.0,2,debit,2017-03-10 21:14:54,161.0
4019,96,891,153.0,1,cash,2017-03-01 01:54:11,153.0
4020,53,847,224.0,2,cash,2017-03-23 23:03:19,112.0
4021,95,863,336.0,2,credit_card,2017-03-08 05:42:13,168.0
4022,57,888,147.0,1,cash,2017-03-17 13:34:02,147.0
4023,68,993,272.0,2,credit_card,2017-03-22 08:38:37,136.0
4024,29,774,489.0,3,cash,2017-03-07 21:56:19,163.0
4025,93,721,456.0,4,debit,2017-03-05 07:07:33,114.0
4026,49,842,258.0,2,credit_card,2017-03-08 15:23:25,129.0
4027,51,839,187.0,1,cash,2017-03-25 07:03:01,187.0
4028,84,972,306.0,2,credit_card,2017-03-16 07:03:13,153.0
4029,1,786,474.0,3,credit_card,2017-03-09 06:24:43,158.0
4030,9,764,236.0,2,debit,2017-03-03 23:43:44,118.0
4031,31,985,129.0,1,debit,2017-03-23 08:18:03,129.0
4032,79,727,362.0,2,credit_card,2017-03-09 01:59:44,181.0
4033,94,931,402.0,3,credit_card,2017-03-28 14:09:10,134.0
4034,8,975,264.0,2,credit_card,2017-03-24 04:18:01,132.0
4035,73,896,330.0,2,debit,2017-03-20 00:27:02,165.0
4036,73,740,330.0,2,debit,2017-03-03 12:39:34,165.0
4037,70,798,346.0,2,credit_card,2017-03-18 03:24:31,173.0
4038,93,804,114.0,1,debit,2017-03-27 16:01:57,114.0
4039,80,761,145.0,1,cash,2017-03-16 18:34:44,145.0
4040,32,718,202.0,2,debit,2017-03-01 03:06:05,101.0
4041,78,852,153.0,1,cash,2017-03-02 14:31:12,153.0
4042,58,802,276.0,2,cash,2017-03-29 07:37:04,138.0
4043,63,767,136.0,1,credit_card,2017-03-19 08:56:16,136.0
4044,53,994,224.0,2,debit,2017-03-11 02:50:30,112.0
4045,57,981,294.0,2,cash,2017-03-29 02:34:43,147.0
4046,15,944,153.0,1,credit_card,2017-03-05 08:16:30,153.0
4047,56,788,117.0,1,credit_card,2017-03-10 22:30:04,117.0
4048,69,968,131.0,1,credit_card,2017-03-27 11:20:59,131.0
4049,95,895,168.0,1,cash,2017-03-27 01:14:16,168.0
4050,40,848,161.0,1,credit_card,2017-03-16 05:32:11,161.0
4051,44,737,144.0,1,credit_card,2017-03-22 16:53:10,144.0
4052,29,739,489.0,3,cash,2017-03-19 05:18:39,163.0
4053,63,768,272.0,2,cash,2017-03-19 17:14:30,136.0
4054,8,938,396.0,3,credit_card,2017-03-11 12:42:31,132.0
4055,89,819,196.0,1,debit,2017-03-09 14:22:52,196.0
4056,8,829,264.0,2,credit_card,2017-03-21 21:28:52,132.0
4057,42,607,704.0,2,credit_card,2017-03-28 04:00:00,352.0
4058,81,983,531.0,3,debit,2017-03-04 13:07:44,177.0
4059,35,816,328.0,2,debit,2017-03-11 18:51:47,164.0
4060,100,701,444.0,4,debit,2017-03-01 07:14:05,111.0
4061,84,851,459.0,3,cash,2017-03-26 05:01:43,153.0
4062,49,789,129.0,1,cash,2017-03-06 20:49:15,129.0
4063,73,881,165.0,1,debit,2017-03-09 15:34:12,165.0
4064,11,924,552.0,3,debit,2017-03-13 20:43:20,184.0
4065,72,860,160.0,1,credit_card,2017-03-11 00:20:51,160.0
4066,14,979,116.0,1,credit_card,2017-03-26 10:23:29,116.0
4067,32,983,101.0,1,credit_card,2017-03-25 01:22:00,101.0
4068,28,836,164.0,1,credit_card,2017-03-22 03:11:26,164.0
4069,97,912,324.0,2,credit_card,2017-03-13 08:56:00,162.0
4070,95,915,336.0,2,credit_card,2017-03-30 14:05:04,168.0
4071,57,774,441.0,3,cash,2017-03-27 18:19:08,147.0
4072,46,789,166.0,1,cash,2017-03-02 08:34:42,166.0
4073,34,913,122.0,1,credit_card,2017-03-02 21:02:04,122.0
4074,89,781,196.0,1,credit_card,2017-03-03 03:28:57,196.0
4075,63,884,136.0,1,credit_card,2017-03-13 20:51:02,136.0
4076,62,852,160.0,1,credit_card,2017-03-15 06:19:22,160.0
4077,34,829,122.0,1,credit_card,2017-03-21 16:00:33,122.0
4078,14,965,464.0,4,debit,2017-03-30 18:37:54,116.0
4079,27,818,507.0,3,debit,2017-03-14 22:27:34,169.0
4080,78,946,306.0,2,cash,2017-03-20 21:14:00,153.0
4081,16,938,468.0,3,cash,2017-03-05 09:19:00,156.0
4082,45,978,142.0,1,cash,2017-03-01 20:48:51,142.0
4083,10,979,296.0,2,cash,2017-03-23 03:02:42,148.0
4084,41,769,236.0,2,debit,2017-03-11 05:01:39,118.0
4085,76,983,310.0,2,cash,2017-03-25 13:23:35,155.0
4086,19,737,326.0,2,cash,2017-03-06 20:07:28,163.0
4087,99,897,390.0,2,debit,2017-03-22 07:08:00,195.0
4088,70,799,346.0,2,cash,2017-03-29 02:23:42,173.0
4089,53,722,112.0,1,debit,2017-03-27 11:10:07,112.0
4090,35,978,164.0,1,debit,2017-03-20 20:16:36,164.0
4091,59,889,356.0,2,debit,2017-03-04 14:00:53,178.0
4092,21,775,426.0,3,credit_card,2017-03-28 05:01:59,142.0
4093,90,889,712.0,4,cash,2017-03-18 10:48:13,178.0
4094,94,854,402.0,3,cash,2017-03-21 01:55:00,134.0
4095,84,976,306.0,2,cash,2017-03-06 08:30:11,153.0
4096,18,934,312.0,2,cash,2017-03-20 02:46:24,156.0
4097,13,784,160.0,1,debit,2017-03-12 04:46:18,160.0
4098,67,837,393.0,3,debit,2017-03-30 21:20:10,131.0
4099,21,817,142.0,1,credit_card,2017-03-24 05:44:39,142.0
4100,59,888,356.0,2,credit_card,2017-03-23 20:10:51,178.0
4101,24,886,280.0,2,cash,2017-03-07 04:54:43,140.0
4102,7,932,224.0,2,credit_card,2017-03-04 14:00:38,112.0
4103,59,871,356.0,2,debit,2017-03-15 17:02:31,178.0
4104,14,899,116.0,1,credit_card,2017-03-25 18:07:18,116.0
4105,11,700,184.0,1,credit_card,2017-03-22 21:51:34,184.0
4106,81,904,177.0,1,debit,2017-03-20 11:26:29,177.0
4107,26,878,176.0,1,debit,2017-03-20 04:32:18,176.0
4108,63,809,272.0,2,debit,2017-03-24 06:18:59,136.0
4109,45,779,142.0,1,cash,2017-03-07 10:47:04,142.0
4110,58,756,552.0,4,debit,2017-03-14 05:13:40,138.0
4111,52,869,292.0,2,cash,2017-03-30 19:41:36,146.0
4112,76,795,620.0,4,cash,2017-03-25 15:53:35,155.0
4113,86,741,260.0,2,debit,2017-03-18 01:10:22,130.0
4114,96,974,306.0,2,cash,2017-03-11 20:18:35,153.0
4115,94,817,670.0,5,credit_card,2017-03-03 11:00:48,134.0
4116,71,741,492.0,3,debit,2017-03-19 00:18:21,164.0
4117,12,917,603.0,3,debit,2017-03-28 09:42:51,201.0
4118,32,841,101.0,1,cash,2017-03-16 18:53:13,101.0
4119,54,959,266.0,2,debit,2017-03-18 19:14:18,133.0
4120,67,935,131.0,1,cash,2017-03-16 20:38:03,131.0
4121,33,890,173.0,1,debit,2017-03-19 10:00:03,173.0
4122,67,775,131.0,1,cash,2017-03-05 16:59:40,131.0
4123,3,738,148.0,1,debit,2017-03-16 23:31:28,148.0
4124,43,956,181.0,1,debit,2017-03-07 01:54:03,181.0
4125,100,937,333.0,3,cash,2017-03-26 20:03:26,111.0
4126,38,851,380.0,2,cash,2017-03-08 13:11:10,190.0
4127,89,935,392.0,2,cash,2017-03-29 03:56:37,196.0
4128,66,988,161.0,1,cash,2017-03-03 12:50:03,161.0
4129,47,837,580.0,4,cash,2017-03-23 10:40:56,145.0
4130,24,893,280.0,2,credit_card,2017-03-22 16:58:19,140.0
4131,67,738,262.0,2,debit,2017-03-11 23:21:20,131.0
4132,49,883,129.0,1,cash,2017-03-29 02:05:46,129.0
